date,time,lat,lon,altitude,num satelites
07/02/2023,20:03:02,44.58067,-123.274371,,10
07/02/2023,20:03:32,44.58068,-123.27438,,10
07/02/2023,20:04:02,44.58068,-123.27438,76.9,14
07/02/2023,20:04:32,44.580696,-123.274408,,10
07/02/2023,20:05:03,44.580695,-123.274405,77.4,13
07/02/2023,20:05:33,44.580688,-123.274405,,10
07/02/2023,20:06:03,44.580691,-123.274401,,10
07/02/2023,20:06:33,44.580691,-123.274401,77.4,12
07/02/2023,20:07:03,44.580696,-123.274381,,10
07/02/2023,20:07:32,44.580698,-123.27438,77.9,13
07/02/2023,20:08:02,44.580708,-123.274356,77.9,13
07/02/2023,20:08:32,44.580713,-123.274351,,10
07/02/2023,20:09:02,44.580713,-123.274353,77.7,12
07/02/2023,20:09:32,44.58071,-123.274341,,10
07/02/2023,20:10:02,44.580701,-123.274325,77.7,13
07/02/2023,20:10:32,44.5807,-123.274315,,10
07/02/2023,20:11:03,44.5807,-123.274313,77.6,13
07/02/2023,20:11:33,44.580695,-123.274308,,10
07/02/2023,20:12:02,44.580693,-123.274308,77.9,13
07/02/2023,20:12:33,44.58068,-123.274316,,10
07/02/2023,20:13:02,44.580678,-123.274316,78.1,14
07/02/2023,20:13:32,44.580674,-123.27431,78.0,13
07/02/2023,20:14:02,44.580666,-123.274315,,11
07/02/2023,20:14:32,44.580673,-123.274306,,11
07/02/2023,20:15:03,44.58067,-123.274313,,
07/02/2023,20:15:33,44.58067,-123.274315,78.7,12
07/02/2023,20:16:03,44.580678,-123.274303,,11
07/02/2023,20:16:33,44.580668,-123.274305,,11
07/02/2023,20:17:02,44.580668,-123.274305,78.0,12
07/02/2023,20:17:32,44.580686,-123.274306,,11
07/02/2023,20:18:02,44.580686,-123.274306,78.2,12
07/02/2023,20:18:32,44.58069,-123.274313,,11
07/02/2023,20:19:02,44.580691,-123.27435,,11
07/02/2023,20:19:33,44.58069,-123.27435,78.9,12
07/02/2023,20:20:03,44.580693,-123.274403,,11
07/02/2023,20:20:32,44.580696,-123.274398,78.2,10
07/02/2023,20:21:02,44.580663,-123.274375,,10
07/02/2023,20:21:32,44.58065,-123.274376,77.8,10
07/02/2023,20:22:03,44.580701,-123.274365,,10
07/02/2023,20:22:33,44.580743,-123.274346,,10
07/02/2023,20:23:02,44.580745,-123.274358,78.0,12
07/02/2023,20:23:33,44.580751,-123.274368,,11
07/02/2023,20:24:03,44.580771,-123.27438,,11
07/02/2023,20:24:33,44.580726,-123.274416,,11
07/02/2023,20:25:03,44.580695,-123.274415,,11
07/02/2023,20:25:33,44.580706,-123.274383,80.6,11
07/02/2023,20:26:04,44.580713,-123.274358,,11
07/02/2023,20:26:48,44.580708,-123.274363,80.9,10
07/02/2023,20:27:03,44.58068,-123.274321,81.1,9
07/02/2023,20:27:32,44.580693,-123.27434,,11
07/02/2023,20:28:02,44.580693,-123.27434,81.1,9
07/02/2023,20:28:32,44.580701,-123.274356,,11
07/02/2023,20:29:02,44.580703,-123.274356,80.9,10
07/02/2023,20:29:33,44.580671,-123.274313,,10
07/02/2023,20:30:02,44.580658,-123.274315,,
07/02/2023,20:30:32,44.580658,-123.274316,82.4,12
07/02/2023,20:31:02,44.580665,-123.27433,82.8,11
07/02/2023,20:31:32,44.580661,-123.274325,,10
07/02/2023,20:32:02,44.580656,-123.274316,,10
07/02/2023,20:32:32,44.580656,-123.274303,,10
07/02/2023,20:33:03,44.580656,-123.274301,,10
07/02/2023,20:33:33,44.580656,-123.2743,83.8,11
07/02/2023,20:34:03,44.580653,-123.27429,,10
07/02/2023,20:34:33,44.580656,-123.27429,,10
07/02/2023,20:35:03,44.58065,-123.274285,,10
07/02/2023,20:35:32,44.58065,-123.274286,83.8,11
07/02/2023,20:36:02,44.58065,-123.274298,,10
07/02/2023,20:36:32,44.580651,-123.274303,,
07/02/2023,20:37:03,44.580651,-123.274305,84.2,12
07/02/2023,20:37:33,44.580655,-123.274303,,10
07/02/2023,20:38:02,44.580655,-123.274301,84.3,10
07/02/2023,20:38:32,44.580665,-123.274321,84.6,12
07/02/2023,20:39:02,44.580666,-123.27436,,9
07/02/2023,20:39:32,44.580693,-123.27436,,9
07/02/2023,20:40:03,44.580703,-123.274336,,9
07/02/2023,20:40:33,44.5807,-123.274331,,9
07/02/2023,20:41:03,44.580698,-123.27433,84.5,11
07/02/2023,20:41:33,44.580713,-123.274331,,9
07/02/2023,20:42:03,44.580726,-123.274351,,9
07/02/2023,20:42:32,44.58073,-123.274353,84.2,11
07/02/2023,20:43:02,44.580721,-123.274343,,9
07/02/2023,20:43:32,44.58072,-123.274341,84.0,11
07/02/2023,20:44:03,44.580701,-123.274338,,9
07/02/2023,20:44:33,44.580701,-123.274338,84.5,11
07/02/2023,20:45:03,44.580691,-123.27433,,9
07/02/2023,20:45:33,44.58069,-123.274351,,9
07/02/2023,20:46:02,44.580693,-123.274331,,9
07/02/2023,20:46:32,44.5807,-123.274288,84.0,11
07/02/2023,20:47:02,44.580701,-123.274296,83.9,11
07/02/2023,20:47:32,44.58068,-123.274305,,9
07/02/2023,20:48:02,44.580678,-123.27431,,9
07/02/2023,20:48:32,44.580671,-123.274316,,9
07/02/2023,20:49:03,44.580673,-123.274315,,9
07/02/2023,20:49:33,44.580668,-123.274316,,9
07/02/2023,20:50:03,44.580668,-123.274318,,9
07/02/2023,20:50:33,44.580668,-123.27432,83.8,12
07/02/2023,20:51:02,44.580674,-123.274316,,9
07/02/2023,20:51:32,44.580676,-123.274303,,9
07/02/2023,20:52:02,44.580681,-123.274293,84.1,12
07/02/2023,20:52:32,44.58068,-123.274293,,9
07/02/2023,20:53:02,44.58068,-123.274295,,9
07/02/2023,20:53:32,44.58068,-123.274295,83.2,12
07/02/2023,20:54:03,44.580685,-123.274311,83.1,10
07/02/2023,20:54:33,44.580683,-123.274311,,9
07/02/2023,20:55:02,44.580683,-123.274311,83.4,10
07/02/2023,20:55:33,44.580683,-123.274288,,9
07/02/2023,20:56:02,44.580681,-123.274286,82.7,13
07/02/2023,20:56:32,44.580701,-123.274266,,9
07/02/2023,20:57:03,44.580698,-123.274271,,9
07/02/2023,20:57:33,44.5807,-123.274269,82.0,11
07/02/2023,20:58:03,44.580716,-123.274275,,9
07/02/2023,20:58:33,44.580713,-123.274275,80.9,11
07/02/2023,20:59:02,44.58071,-123.274271,,9
07/02/2023,20:59:32,44.580686,-123.274246,,9
07/02/2023,21:00:02,44.580686,-123.274248,80.8,12
07/02/2023,21:00:32,44.58066,-123.274255,,9
07/02/2023,21:01:02,44.58066,-123.27426,,9
07/02/2023,21:01:32,44.580678,-123.274268,,9
07/02/2023,21:02:03,44.58069,-123.274261,,9
07/02/2023,21:02:33,44.580715,-123.274268,,9
07/02/2023,21:03:03,44.580715,-123.274266,79.7,8
07/02/2023,21:03:33,44.580738,-123.274256,,9
07/02/2023,21:04:02,44.58074,-123.274256,78.8,9
07/02/2023,21:04:32,44.580786,-123.274263,,9
07/02/2023,21:05:03,44.580791,-123.274293,,9
07/02/2023,21:05:33,44.580795,-123.274295,79.7,10
07/02/2023,21:06:03,44.580818,-123.274326,,9
07/02/2023,21:06:33,44.5808,-123.274325,,9
07/02/2023,21:07:02,44.58077,-123.274321,79.6,12
07/02/2023,21:07:33,44.580755,-123.274316,,9
07/02/2023,21:08:02,44.580748,-123.274311,,9
07/02/2023,21:08:32,44.58075,-123.274311,79.6,12
07/02/2023,21:09:03,44.580728,-123.274311,,9
07/02/2023,21:09:33,44.580724,-123.274306,,9
07/02/2023,21:10:03,44.580724,-123.274306,79.6,12
07/02/2023,21:10:33,44.58072,-123.274288,,9
07/02/2023,21:11:03,44.58072,-123.274286,79.8,11
07/02/2023,21:11:33,44.580715,-123.274275,79.5,10
07/02/2023,21:12:02,44.580706,-123.274278,79.5,10
07/02/2023,21:12:32,44.5807,-123.274281,79.4,10
07/02/2023,21:13:02,44.580691,-123.27428,,9
07/02/2023,21:13:32,44.58069,-123.274271,,9
07/02/2023,21:14:03,44.580724,-123.274253,,9
07/02/2023,21:14:33,44.580703,-123.274268,,9
07/02/2023,21:15:03,44.5807,-123.274266,,9
07/02/2023,21:15:32,44.5807,-123.274266,80.5,9
07/02/2023,21:16:02,44.580733,-123.274271,,9
07/02/2023,21:16:32,44.580735,-123.27426,,9
07/02/2023,21:17:03,44.580738,-123.274255,,9
07/02/2023,21:17:33,44.58074,-123.274253,80.3,10
07/02/2023,21:18:02,44.580728,-123.274261,,9
07/02/2023,21:18:33,44.580758,-123.274288,,9
07/02/2023,21:19:02,44.58077,-123.27429,,9
07/02/2023,21:19:32,44.580768,-123.27429,80.4,13
07/02/2023,21:20:03,44.580763,-123.274311,,9
07/02/2023,21:20:33,44.580761,-123.274311,80.9,12
07/02/2023,21:21:03,44.580761,-123.274323,81.1,13
07/02/2023,21:21:33,44.580786,-123.274335,81.4,11
07/02/2023,21:22:02,44.580786,-123.274343,81.6,12
07/02/2023,21:22:32,44.58074,-123.274328,,9
07/02/2023,21:23:02,44.580765,-123.274333,,9
07/02/2023,21:23:32,44.580765,-123.274331,82.0,12
07/02/2023,21:24:03,44.580755,-123.27435,,9
07/02/2023,21:24:33,44.580733,-123.274356,,9
07/02/2023,21:25:03,44.580731,-123.27436,82.5,12
07/02/2023,21:25:33,44.580686,-123.274415,,9
07/02/2023,21:26:02,44.580678,-123.274436,,9
07/02/2023,21:26:32,44.580676,-123.274455,,9
07/02/2023,21:27:02,44.580683,-123.274445,,9
07/02/2023,21:27:32,44.58068,-123.274443,83.2,13
07/02/2023,21:28:03,44.58066,-123.274411,,9
07/02/2023,21:28:33,44.580674,-123.274413,,9
07/02/2023,21:29:02,44.5807,-123.274411,,9
07/02/2023,21:29:32,44.580701,-123.274406,83.4,12
07/02/2023,21:30:02,44.580703,-123.274386,,9
07/02/2023,21:30:32,44.580703,-123.274385,83.4,11
07/02/2023,21:31:03,44.580691,-123.27439,,9
07/02/2023,21:31:33,44.580693,-123.27439,83.6,12
07/02/2023,21:32:02,44.580701,-123.274366,,9
07/02/2023,21:32:32,44.5807,-123.274368,84.1,11
07/02/2023,21:33:03,44.580731,-123.27438,83.7,11
07/02/2023,21:33:32,44.580728,-123.274371,,9
07/02/2023,21:34:03,44.580735,-123.274378,83.4,10
07/02/2023,21:34:33,44.580756,-123.274355,,8
07/02/2023,21:35:03,44.58076,-123.274341,82.9,9
07/02/2023,21:35:33,44.580768,-123.274313,,8
07/02/2023,21:36:03,44.580771,-123.274316,,8
07/02/2023,21:36:32,44.580796,-123.274288,,8
07/02/2023,21:37:03,44.580786,-123.274311,,8
07/02/2023,21:37:32,44.580791,-123.274326,,
07/02/2023,21:38:02,44.580791,-123.274326,,9
07/02/2023,21:38:32,44.580768,-123.274335,,9
07/02/2023,21:39:02,44.58077,-123.274336,81.7,11
07/02/2023,21:39:32,44.580765,-123.274343,,9
07/02/2023,21:40:03,44.580766,-123.274343,82.2,11
07/02/2023,21:40:33,44.58076,-123.27434,,9
07/02/2023,21:41:03,44.580761,-123.27434,82.9,11
07/02/2023,21:41:33,44.580748,-123.27432,,9
07/02/2023,21:42:02,44.58075,-123.274318,83.7,10
07/02/2023,21:42:33,44.580768,-123.274303,,10
07/02/2023,21:43:02,44.580781,-123.27429,,10
07/02/2023,21:43:33,44.58077,-123.274291,,10
07/02/2023,21:44:02,44.58075,-123.27429,,
07/02/2023,21:44:33,44.580748,-123.274291,84.3,9
07/02/2023,21:45:02,44.580698,-123.274285,,10
07/02/2023,21:45:32,44.580696,-123.274285,84.6,11
07/02/2023,21:46:03,44.580701,-123.274269,,10
07/02/2023,21:46:33,44.580698,-123.274276,,10
07/02/2023,21:47:03,44.580716,-123.274278,,10
07/02/2023,21:47:33,44.580695,-123.27428,,10
07/02/2023,21:48:02,44.580695,-123.274281,85.5,11
07/02/2023,21:48:32,44.580706,-123.27429,,11
07/02/2023,21:49:02,44.580706,-123.274288,85.6,9
07/02/2023,21:49:32,44.580695,-123.274276,85.3,10
07/02/2023,21:50:03,44.58072,-123.274269,,11
07/02/2023,21:50:33,44.58072,-123.274266,85.3,10
07/02/2023,21:51:02,44.580708,-123.274248,,
07/02/2023,21:51:32,44.580706,-123.27425,84.7,9
07/02/2023,21:52:02,44.58072,-123.274269,,
07/02/2023,21:52:32,44.580736,-123.274278,,11
07/02/2023,21:53:02,44.580705,-123.27431,,11
07/02/2023,21:53:32,44.58069,-123.274311,,11
07/02/2023,21:54:03,44.58069,-123.274311,86.0,8
07/02/2023,21:54:33,44.58074,-123.274293,,11
