date,time,lat,lon,altitude,num satellites
07/06/2023,00:31:03,44.58062,-123.274305,,8
07/06/2023,00:31:33,44.58062,-123.274306,107.1,13
07/06/2023,00:32:02,44.580618,-123.274321,,8
07/06/2023,00:32:32,44.58062,-123.27432,103.4,13
07/06/2023,00:33:03,44.580655,-123.274298,,
07/06/2023,00:33:33,44.580658,-123.274298,101.9,11
07/06/2023,00:34:03,44.580663,-123.274285,,8
07/06/2023,00:34:32,44.580666,-123.274281,100.7,10
07/06/2023,00:35:02,44.580691,-123.274273,100.5,11
07/06/2023,00:35:32,44.58068,-123.27426,,
07/06/2023,00:36:03,44.580678,-123.274258,101.2,11
07/06/2023,00:36:33,44.58067,-123.274276,,
07/06/2023,00:37:02,44.580673,-123.274275,101.9,12
07/06/2023,00:37:33,44.580666,-123.274243,,8
07/06/2023,00:38:02,44.580666,-123.274241,103.2,12
07/06/2023,00:38:33,44.580641,-123.274225,,8
07/06/2023,00:39:02,44.580643,-123.274225,102.2,13
07/06/2023,00:39:33,44.580643,-123.274193,,8
07/06/2023,00:40:02,44.580645,-123.274193,103.8,13
07/06/2023,00:40:32,44.580676,-123.274186,,8
07/06/2023,00:41:02,44.580678,-123.274188,102.8,14
07/06/2023,00:41:32,44.580671,-123.274173,,8
07/06/2023,00:42:03,44.580671,-123.274175,103.9,14
07/06/2023,00:42:33,44.580688,-123.274176,,8
07/06/2023,00:43:03,44.58069,-123.274176,104.2,14
07/06/2023,00:43:33,44.580678,-123.274169,,8
07/06/2023,00:44:03,44.58068,-123.274173,,8
07/06/2023,00:44:32,44.580668,-123.274194,,8
07/06/2023,00:45:02,44.580655,-123.274225,,8
07/06/2023,00:45:32,44.580653,-123.274223,103.4,12
07/06/2023,00:46:03,44.580645,-123.274185,,8
07/06/2023,00:46:33,44.580643,-123.274183,100.1,12
07/06/2023,00:47:02,44.580661,-123.274208,99.2,12
07/06/2023,00:47:33,44.580645,-123.274244,99.2,11
07/06/2023,00:48:03,44.580645,-123.27425,99.5,11
07/06/2023,00:48:33,44.580655,-123.274248,,8
07/06/2023,00:49:02,44.58064,-123.274241,99.8,11
07/06/2023,00:49:32,44.580648,-123.274243,,8
07/06/2023,00:50:02,44.580656,-123.27426,100.0,14
07/06/2023,00:50:32,44.580693,-123.274248,,8
07/06/2023,00:51:02,44.580693,-123.274248,99.2,14
07/06/2023,00:51:32,44.58069,-123.274228,,8
07/06/2023,00:52:03,44.580686,-123.274231,99.2,11
07/06/2023,00:52:33,44.580633,-123.274283,98.1,12
07/06/2023,00:53:02,44.58063,-123.274268,,8
07/06/2023,00:53:33,44.580628,-123.274266,,8
07/06/2023,00:54:02,44.58063,-123.274265,97.2,11
07/06/2023,00:54:32,44.580626,-123.274275,,
07/06/2023,00:55:03,44.580628,-123.274273,96.6,13
07/06/2023,00:55:33,44.580611,-123.274296,,8
07/06/2023,00:56:03,44.580611,-123.274298,96.1,14
07/06/2023,00:56:33,44.580641,-123.274313,,8
07/06/2023,00:57:03,44.580633,-123.274311,,8
07/06/2023,00:57:32,44.580631,-123.274311,93.8,13
07/06/2023,00:58:02,44.580613,-123.274285,,8
07/06/2023,00:58:32,44.580611,-123.274286,94.0,12
07/06/2023,00:59:03,44.580633,-123.274323,,8
07/06/2023,00:59:33,44.580623,-123.274306,,8
07/06/2023,01:00:03,44.580641,-123.274283,,9
07/06/2023,01:00:33,44.580656,-123.274281,93.4,14
07/06/2023,01:01:02,44.580683,-123.274296,,9
07/06/2023,01:01:32,44.580686,-123.274298,92.1,13
07/06/2023,01:02:02,44.580746,-123.27432,90.6,14
07/06/2023,01:02:32,44.58073,-123.274331,,9
07/06/2023,01:03:03,44.58073,-123.274333,92.2,12
07/06/2023,01:03:33,44.580726,-123.274313,,9
07/06/2023,01:04:02,44.580718,-123.274335,,9
07/06/2023,01:04:32,44.580718,-123.274335,89.6,12
07/06/2023,01:05:02,44.580655,-123.274356,,
07/06/2023,01:05:32,44.58065,-123.274363,,
07/06/2023,01:06:03,44.580653,-123.274361,93.5,13
07/06/2023,01:06:33,44.580686,-123.274406,,9
07/06/2023,01:07:03,44.580691,-123.274373,,9
07/06/2023,01:07:33,44.580695,-123.274371,93.1,12
07/06/2023,01:08:02,44.580686,-123.274398,,
07/06/2023,01:08:32,44.580686,-123.274398,91.1,11
07/06/2023,01:09:02,44.580668,-123.274376,,11
07/06/2023,01:09:32,44.580668,-123.274376,92.1,12
07/06/2023,01:10:03,44.580643,-123.274391,,11
07/06/2023,01:10:33,44.58063,-123.274401,94.7,12
07/06/2023,01:11:03,44.580634,-123.274403,,11
07/06/2023,01:11:32,44.580634,-123.274403,94.7,12
07/06/2023,01:12:02,44.580634,-123.274395,,11
07/06/2023,01:12:32,44.580638,-123.274393,94.6,12
07/06/2023,01:13:03,44.580634,-123.274393,94.7,13
07/06/2023,01:13:36,44.580634,-123.274403,96.4,11
07/06/2023,01:14:03,44.580626,-123.274398,,11
07/06/2023,01:14:33,44.580665,-123.274416,,11
07/06/2023,01:15:02,44.580663,-123.27442,95.4,11
07/06/2023,01:15:32,44.580668,-123.274386,,11
07/06/2023,01:16:02,44.580668,-123.274388,95.9,12
07/06/2023,01:16:32,44.580645,-123.274408,,11
07/06/2023,01:17:03,44.580643,-123.274388,,11
07/06/2023,01:17:33,44.580653,-123.27436,,11
07/06/2023,01:18:03,44.580651,-123.274358,,11
07/06/2023,01:18:32,44.580651,-123.274356,94.0,13
07/06/2023,01:19:02,44.580596,-123.274371,,11
07/06/2023,01:19:32,44.580598,-123.274375,94.6,13
07/06/2023,01:20:03,44.580588,-123.274375,,11
07/06/2023,01:20:33,44.58059,-123.274373,93.7,11
07/06/2023,01:21:03,44.580596,-123.274341,,11
07/06/2023,01:21:32,44.580593,-123.274345,92.1,10
07/06/2023,01:22:02,44.58064,-123.274353,,11
07/06/2023,01:22:32,44.58068,-123.274341,,11
07/06/2023,01:23:03,44.580683,-123.274331,,11
07/06/2023,01:23:33,44.580683,-123.274328,90.8,11
07/06/2023,01:24:02,44.58067,-123.274355,91.3,12
07/06/2023,01:24:33,44.58067,-123.274358,,11
07/06/2023,01:25:02,44.58067,-123.274346,90.6,12
07/06/2023,01:25:32,44.580661,-123.274335,,11
07/06/2023,01:26:02,44.580696,-123.274308,,11
07/06/2023,01:26:32,44.5807,-123.274306,88.3,13
07/06/2023,01:27:03,44.58071,-123.274318,,11
07/06/2023,01:27:33,44.580711,-123.274318,88.2,13
07/06/2023,01:28:02,44.580713,-123.274325,,11
07/06/2023,01:28:32,44.580713,-123.274326,87.7,12
07/06/2023,01:29:02,44.580686,-123.274365,,11
07/06/2023,01:29:32,44.580685,-123.274366,87.6,12
07/06/2023,01:30:03,44.580676,-123.274395,,10
07/06/2023,01:30:33,44.580678,-123.27439,87.7,9
07/06/2023,01:31:02,44.580643,-123.274391,,10
07/06/2023,01:31:32,44.580651,-123.274386,,10
07/06/2023,01:32:02,44.580653,-123.274386,91.3,10
07/06/2023,01:32:32,44.580665,-123.274396,,10
07/06/2023,01:33:02,44.580648,-123.274396,,10
07/06/2023,01:33:32,44.580633,-123.274403,,10
07/06/2023,01:34:03,44.580641,-123.274388,92.7,10
07/06/2023,01:34:33,44.580625,-123.274393,,10
07/06/2023,01:35:03,44.580625,-123.274395,93.0,9
07/06/2023,01:35:33,44.580623,-123.274401,,9
07/06/2023,01:36:03,44.580646,-123.274386,,9
07/06/2023,01:36:32,44.58065,-123.274383,90.3,10
07/06/2023,01:37:02,44.580613,-123.274365,,9
07/06/2023,01:37:32,44.580611,-123.274366,89.6,11
07/06/2023,01:38:03,44.58055,-123.274411,,9
07/06/2023,01:38:33,44.580553,-123.274421,90.6,10
07/06/2023,01:39:03,44.58055,-123.274423,,9
07/06/2023,01:39:32,44.580576,-123.27443,89.6,11
07/06/2023,01:40:02,44.580576,-123.274406,,9
07/06/2023,01:40:32,44.58057,-123.274408,,9
07/06/2023,01:41:02,44.580571,-123.274408,89.8,11
07/06/2023,01:41:32,44.580598,-123.274431,,9
07/06/2023,01:42:03,44.580615,-123.274416,,
07/06/2023,01:42:33,44.580615,-123.274416,89.3,11
07/06/2023,01:43:03,44.580623,-123.274448,,9
07/06/2023,01:43:32,44.580621,-123.274446,88.9,11
07/06/2023,01:44:02,44.580674,-123.274361,,8
07/06/2023,01:44:32,44.580674,-123.274356,85.5,9
07/06/2023,01:45:03,44.580705,-123.274366,86.3,11
07/06/2023,01:45:33,44.580715,-123.274338,,
07/06/2023,01:46:02,44.580716,-123.27434,85.8,12
07/06/2023,01:46:32,44.580706,-123.27435,,8
07/06/2023,01:47:02,44.58073,-123.274351,,8
07/06/2023,01:47:32,44.580726,-123.274348,85.0,12
07/06/2023,01:48:03,44.580715,-123.274391,,9
07/06/2023,01:48:33,44.580711,-123.274386,,9
07/06/2023,01:49:03,44.580711,-123.274383,,9
07/06/2023,01:49:32,44.58071,-123.274385,84.1,12
07/06/2023,01:50:02,44.580706,-123.274381,,9
07/06/2023,01:50:32,44.580706,-123.274383,83.8,12
07/06/2023,01:51:03,44.580696,-123.274381,,9
07/06/2023,01:51:33,44.580695,-123.274381,83.5,11
07/06/2023,01:52:02,44.580693,-123.274371,,9
07/06/2023,01:52:32,44.580693,-123.274373,83.6,10
07/06/2023,01:53:02,44.580656,-123.274308,,9
07/06/2023,01:53:32,44.58066,-123.274316,82.4,11
07/06/2023,01:54:03,44.580645,-123.274348,,9
07/06/2023,01:54:33,44.580681,-123.274331,,9
07/06/2023,01:55:03,44.580668,-123.274325,81.2,11
07/06/2023,01:55:33,44.580666,-123.274313,,9
07/06/2023,01:56:02,44.580668,-123.274313,81.2,11
07/06/2023,01:56:33,44.580661,-123.274323,,9
07/06/2023,01:57:02,44.580655,-123.274343,,9
07/06/2023,01:57:32,44.580674,-123.274348,,9
07/06/2023,01:58:02,44.58068,-123.274365,,9
07/06/2023,01:58:32,44.580678,-123.274365,80.1,12
07/06/2023,01:59:03,44.580648,-123.274371,,9
07/06/2023,01:59:33,44.58065,-123.27437,79.0,12
07/06/2023,02:00:02,44.580686,-123.274383,,9
07/06/2023,02:00:32,44.580693,-123.274381,,9
07/06/2023,02:01:02,44.580695,-123.274381,78.5,12
07/06/2023,02:01:32,44.58068,-123.27436,78.5,13
07/06/2023,02:02:03,44.580691,-123.274381,,
07/06/2023,02:02:33,44.580681,-123.27436,,9
07/06/2023,02:03:03,44.580678,-123.27436,80.4,11
07/06/2023,02:03:33,44.580674,-123.274343,,9
07/06/2023,02:04:02,44.580674,-123.274346,79.2,13
07/06/2023,02:04:32,44.580676,-123.274346,79.3,13
07/06/2023,02:05:02,44.580671,-123.274338,79.7,13
07/06/2023,02:05:32,44.58068,-123.27434,,9
07/06/2023,02:06:03,44.580666,-123.27433,,9
07/06/2023,02:06:33,44.580666,-123.274328,79.4,11
07/06/2023,02:07:02,44.580708,-123.274328,79.0,12
07/06/2023,02:07:32,44.580701,-123.27434,,9
07/06/2023,02:08:02,44.5807,-123.27434,79.1,12
07/06/2023,02:08:32,44.580696,-123.274356,,9
07/06/2023,02:09:03,44.580696,-123.274356,79.0,11
07/06/2023,02:09:33,44.580703,-123.274361,80.0,12
07/06/2023,02:10:03,44.58069,-123.274381,,
07/06/2023,02:10:33,44.580688,-123.274381,79.8,14
07/06/2023,02:11:02,44.580683,-123.274386,,9
07/06/2023,02:11:32,44.580691,-123.274373,78.1,12
07/06/2023,02:12:05,44.580701,-123.274391,77.2,13
07/06/2023,02:12:33,44.580701,-123.274391,,
07/06/2023,02:13:03,44.580688,-123.274395,76.6,12
07/06/2023,02:13:33,44.580686,-123.27441,,9
07/06/2023,02:14:02,44.580685,-123.27441,76.5,13
07/06/2023,02:14:33,44.580706,-123.27442,,9
07/06/2023,02:15:02,44.580668,-123.274405,,9
07/06/2023,02:15:32,44.580646,-123.274391,,9
07/06/2023,02:16:02,44.580648,-123.274393,76.2,12
07/06/2023,02:16:32,44.58068,-123.274356,,9
07/06/2023,02:17:03,44.580681,-123.274338,,9
07/06/2023,02:17:33,44.580683,-123.274338,78.8,12
07/06/2023,02:18:02,44.580683,-123.274335,,
07/06/2023,02:18:32,44.580685,-123.274338,77.8,10
07/06/2023,02:19:02,44.580671,-123.274353,,9
07/06/2023,02:19:32,44.58065,-123.274361,,9
07/06/2023,02:20:03,44.580653,-123.274363,75.5,9
07/06/2023,02:20:33,44.580665,-123.274373,,9
07/06/2023,02:21:02,44.580671,-123.274376,73.5,12
07/06/2023,02:21:32,44.580683,-123.274366,,9
07/06/2023,02:22:02,44.58068,-123.274366,71.7,13
07/06/2023,02:22:32,44.580671,-123.27439,,9
07/06/2023,02:23:03,44.580696,-123.274373,,9
07/06/2023,02:23:33,44.580695,-123.274371,72.6,13
07/06/2023,02:24:02,44.58069,-123.274386,,9
07/06/2023,02:24:32,44.580686,-123.274378,,9
07/06/2023,02:25:02,44.580701,-123.27437,,9
07/06/2023,02:25:32,44.580698,-123.27437,69.9,11
07/06/2023,02:26:03,44.580705,-123.274341,,9
07/06/2023,02:26:33,44.58071,-123.274341,70.0,13
07/06/2023,02:27:02,44.580724,-123.27432,,9
07/06/2023,02:27:32,44.580724,-123.274321,68.3,14
07/06/2023,02:28:02,44.580808,-123.274388,,9
07/06/2023,02:28:32,44.580806,-123.274388,74.5,13
07/06/2023,02:29:03,44.580728,-123.274441,81.9,15
07/06/2023,02:29:33,44.580731,-123.274421,82.9,14
07/06/2023,02:30:03,44.580718,-123.274416,,9
07/06/2023,02:30:32,44.580718,-123.274416,84.0,14
07/06/2023,02:31:02,44.580686,-123.274396,,9
07/06/2023,02:31:32,44.580691,-123.274396,85.5,14
07/06/2023,02:32:03,44.58068,-123.274398,,
07/06/2023,02:32:33,44.580676,-123.274398,81.5,13
07/06/2023,02:33:03,44.580736,-123.274388,,9
07/06/2023,02:33:32,44.580809,-123.274421,,9
07/06/2023,02:34:02,44.580898,-123.274403,,9
07/06/2023,02:34:32,44.580916,-123.274406,,9
07/06/2023,02:35:02,44.580966,-123.274418,,9
07/06/2023,02:35:32,44.581008,-123.274436,,9
07/06/2023,02:36:03,44.581011,-123.274435,85.6,13
07/06/2023,02:36:33,44.581091,-123.274425,87.1,12
07/06/2023,02:37:03,44.581078,-123.274426,,10
07/06/2023,02:37:33,44.581036,-123.27442,,10
07/06/2023,02:38:02,44.581035,-123.274418,87.9,13
07/06/2023,02:38:33,44.580981,-123.274413,,10
07/06/2023,02:39:02,44.580913,-123.274378,89.5,14
07/06/2023,02:39:32,44.580825,-123.274351,,10
07/06/2023,02:40:02,44.580763,-123.274355,,10
07/06/2023,02:40:32,44.580721,-123.27436,,10
07/06/2023,02:41:03,44.580705,-123.274373,87.0,12
07/06/2023,02:41:33,44.580718,-123.274371,,11
07/06/2023,02:42:03,44.580736,-123.27439,,11
07/06/2023,02:42:33,44.580738,-123.274386,86.3,12
07/06/2023,02:43:02,44.580736,-123.274323,,11
07/06/2023,02:43:32,44.580735,-123.27432,86.3,12
07/06/2023,02:44:02,44.580721,-123.274318,,11
07/06/2023,02:44:32,44.58073,-123.274343,87.8,13
07/06/2023,02:45:03,44.580738,-123.274325,,11
07/06/2023,02:45:33,44.580771,-123.274321,,11
07/06/2023,02:46:03,44.580748,-123.27436,,11
07/06/2023,02:46:33,44.58075,-123.274361,85.8,10
07/06/2023,02:47:02,44.580863,-123.274458,,11
07/06/2023,02:47:32,44.580861,-123.274456,80.1,11
07/06/2023,02:48:02,44.580881,-123.274386,82.8,11
07/06/2023,02:48:32,44.580858,-123.274361,,11
07/06/2023,02:49:03,44.580841,-123.274373,,11
07/06/2023,02:49:33,44.58084,-123.274375,84.4,11
07/06/2023,02:50:03,44.580715,-123.274438,,11
07/06/2023,02:50:32,44.58071,-123.274436,83.9,10
07/06/2023,02:51:02,44.580631,-123.27435,,11
07/06/2023,02:51:32,44.580616,-123.27436,,11
07/06/2023,02:52:03,44.580611,-123.274358,81.9,11
07/06/2023,02:52:33,44.580636,-123.274411,,10
07/06/2023,02:53:03,44.580686,-123.274391,,10
07/06/2023,02:53:33,44.58072,-123.274383,86.4,12
07/06/2023,02:54:02,44.5807,-123.274398,87.0,11
07/06/2023,02:54:33,44.580723,-123.27441,,10
07/06/2023,02:55:02,44.58077,-123.274398,,9
07/06/2023,02:55:32,44.58077,-123.2744,88.3,9
07/06/2023,02:56:03,44.580765,-123.274408,,9
07/06/2023,02:56:33,44.580765,-123.27441,89.5,11
07/06/2023,02:57:03,44.58078,-123.27441,,9
07/06/2023,02:57:32,44.580795,-123.274425,,
07/06/2023,02:58:02,44.580795,-123.274421,91.0,12
07/06/2023,02:58:32,44.580771,-123.27439,,
07/06/2023,02:59:03,44.580771,-123.274388,91.3,13
07/06/2023,02:59:33,44.580791,-123.274378,,10
07/06/2023,03:00:03,44.580778,-123.274365,,10
07/06/2023,03:00:33,44.580786,-123.274368,,10
07/06/2023,03:01:02,44.580781,-123.274371,92.4,13
07/06/2023,03:01:33,44.58068,-123.274381,,10
07/06/2023,03:02:02,44.580678,-123.274383,91.9,10
07/06/2023,03:02:32,44.580665,-123.27436,88.9,8
07/06/2023,03:03:03,44.58064,-123.274375,,
07/06/2023,03:03:33,44.580633,-123.274376,88.1,8
07/06/2023,03:04:03,44.580578,-123.274428,,10
07/06/2023,03:04:33,44.580586,-123.274428,,10
07/06/2023,03:05:03,44.580633,-123.274398,,10
07/06/2023,03:05:33,44.580706,-123.274336,,10
07/06/2023,03:06:02,44.580706,-123.27434,85.5,11
07/06/2023,03:06:32,44.580691,-123.274366,,10
07/06/2023,03:07:02,44.58067,-123.274351,,10
07/06/2023,03:07:32,44.580685,-123.274325,,10
07/06/2023,03:08:03,44.580691,-123.274321,85.3,11
07/06/2023,03:08:33,44.580691,-123.27436,,10
07/06/2023,03:09:02,44.58069,-123.27436,85.4,13
07/06/2023,03:09:33,44.58068,-123.27437,,10
07/06/2023,03:10:03,44.580703,-123.274358,,10
07/06/2023,03:10:32,44.580705,-123.274356,83.4,11
07/06/2023,03:11:02,44.580786,-123.274341,85.3,12
07/06/2023,03:11:32,44.580838,-123.274321,,10
07/06/2023,03:12:02,44.58077,-123.274278,,
07/06/2023,03:12:32,44.58077,-123.27428,87.4,11
07/06/2023,03:13:03,44.58075,-123.274293,,10
07/06/2023,03:13:33,44.580716,-123.2743,85.4,12
07/06/2023,03:14:03,44.580716,-123.274315,,10
07/06/2023,03:14:32,44.580718,-123.274316,84.6,14
07/06/2023,03:15:02,44.580748,-123.274358,,10
07/06/2023,03:15:32,44.580746,-123.274356,86.7,12
07/06/2023,03:16:03,44.580685,-123.274368,,10
07/06/2023,03:16:33,44.58069,-123.274343,,10
07/06/2023,03:17:02,44.580693,-123.27434,82.2,12
07/06/2023,03:17:33,44.580728,-123.274431,,10
07/06/2023,03:18:02,44.580726,-123.274428,85.6,10
07/06/2023,03:18:32,44.580711,-123.274295,,10
07/06/2023,03:19:02,44.580715,-123.274295,86.1,12
07/06/2023,03:19:32,44.580776,-123.2743,,10
07/06/2023,03:20:03,44.580774,-123.2743,85.4,10
07/06/2023,03:20:33,44.580806,-123.274278,,10
07/06/2023,03:21:03,44.580813,-123.274278,89.6,10
07/06/2023,03:21:33,44.5808,-123.274273,,10
07/06/2023,03:22:03,44.580823,-123.274248,,10
07/06/2023,03:22:32,44.580821,-123.274246,94.6,11
07/06/2023,03:23:02,44.580786,-123.274286,,10
07/06/2023,03:23:32,44.580788,-123.274286,92.4,9
07/06/2023,03:24:03,44.580766,-123.27426,,10
07/06/2023,03:24:33,44.580731,-123.274293,,10
07/06/2023,03:25:03,44.580731,-123.274293,97.7,11
07/06/2023,03:25:33,44.58074,-123.274255,97.6,9
07/06/2023,03:26:03,44.580745,-123.274248,,10
07/06/2023,03:26:33,44.580743,-123.274248,97.6,10
07/06/2023,03:27:03,44.58077,-123.274248,97.2,12
07/06/2023,03:27:32,44.580783,-123.274263,,10
07/06/2023,03:28:02,44.580785,-123.274266,96.7,12
07/06/2023,03:28:32,44.58082,-123.274273,,10
07/06/2023,03:29:02,44.580823,-123.274268,,10
07/06/2023,03:29:32,44.580816,-123.274255,,
07/06/2023,03:30:03,44.580813,-123.274256,94.6,13
07/06/2023,03:30:33,44.580748,-123.274266,95.0,10
07/06/2023,03:31:03,44.580746,-123.274278,,10
07/06/2023,03:31:32,44.580751,-123.274275,94.6,10
07/06/2023,03:32:02,44.580738,-123.274275,,10
07/06/2023,03:32:32,44.58074,-123.274273,95.6,11
07/06/2023,03:33:03,44.580721,-123.274266,,10
07/06/2023,03:33:33,44.580723,-123.274265,94.2,10
07/06/2023,03:34:03,44.58074,-123.274248,,10
07/06/2023,03:34:32,44.58074,-123.274246,94.4,11
07/06/2023,03:35:02,44.580726,-123.274244,,10
07/06/2023,03:35:32,44.580728,-123.274244,94.5,13
07/06/2023,03:36:03,44.580746,-123.274255,,10
07/06/2023,03:36:33,44.58075,-123.274241,,10
07/06/2023,03:37:02,44.58075,-123.274243,93.9,10
07/06/2023,03:37:33,44.580765,-123.27424,,10
07/06/2023,03:38:02,44.580765,-123.274241,96.6,12
07/06/2023,03:38:32,44.580765,-123.27423,,10
07/06/2023,03:39:02,44.580774,-123.274244,,10
07/06/2023,03:39:32,44.580798,-123.274251,,10
07/06/2023,03:40:03,44.580798,-123.274248,94.3,12
07/06/2023,03:40:33,44.580788,-123.274238,,10
07/06/2023,03:41:03,44.580773,-123.27425,91.3,12
07/06/2023,03:41:33,44.580786,-123.274266,,10
07/06/2023,03:42:02,44.580781,-123.274273,90.3,12
07/06/2023,03:42:33,44.580785,-123.274311,89.6,11
07/06/2023,03:43:03,44.58077,-123.274315,,10
07/06/2023,03:43:33,44.580761,-123.274313,,10
07/06/2023,03:44:02,44.580763,-123.274311,88.1,11
07/06/2023,03:44:32,44.580715,-123.274346,,10
07/06/2023,03:45:02,44.580716,-123.274346,92.2,11
07/06/2023,03:45:32,44.580676,-123.27435,,10
07/06/2023,03:46:02,44.580676,-123.274351,93.5,11
07/06/2023,03:46:32,44.580698,-123.274328,93.8,11
07/06/2023,03:47:03,44.580666,-123.274308,,10
07/06/2023,03:47:33,44.580665,-123.27431,91.7,11
07/06/2023,03:48:02,44.580668,-123.274285,,
07/06/2023,03:48:32,44.580666,-123.274285,89.7,10
07/06/2023,03:49:02,44.580648,-123.274253,,9
07/06/2023,03:49:32,44.58065,-123.274256,89.8,11
07/06/2023,03:50:03,44.580763,-123.27429,,9
07/06/2023,03:50:33,44.580755,-123.274315,,9
07/06/2023,03:51:02,44.58076,-123.27431,,
07/06/2023,03:51:32,44.580756,-123.274311,89.7,10
07/06/2023,03:52:02,44.58072,-123.274361,,9
07/06/2023,03:52:32,44.580723,-123.27436,88.2,11
07/06/2023,03:53:03,44.580761,-123.274388,,
07/06/2023,03:53:33,44.58076,-123.27439,84.1,11
07/06/2023,03:54:02,44.580786,-123.27443,,9
07/06/2023,03:54:32,44.58079,-123.274431,84.8,10
07/06/2023,03:55:02,44.580743,-123.274403,,9
07/06/2023,03:55:32,44.580711,-123.274406,,9
07/06/2023,03:56:03,44.580745,-123.274345,,9
07/06/2023,03:56:33,44.580708,-123.274291,,9
07/06/2023,03:57:03,44.580723,-123.274293,76.5,8
07/06/2023,03:57:33,44.580828,-123.274415,,9
07/06/2023,03:58:02,44.58082,-123.274448,75.4,9
07/06/2023,03:58:32,44.580785,-123.274401,,9
07/06/2023,03:59:02,44.580785,-123.2744,75.7,10
07/06/2023,03:59:32,44.580703,-123.27439,77.5,10
07/06/2023,04:00:03,44.58069,-123.274393,,9
07/06/2023,04:00:33,44.580678,-123.27437,,9
07/06/2023,04:01:03,44.580678,-123.274371,76.0,11
07/06/2023,04:01:33,44.58073,-123.274405,,9
07/06/2023,04:02:03,44.580726,-123.274406,73.2,11
07/06/2023,04:02:33,44.580735,-123.274395,,9
07/06/2023,04:03:02,44.580735,-123.274395,71.3,11
07/06/2023,04:03:32,44.580711,-123.274393,,9
07/06/2023,04:04:02,44.580713,-123.274401,,9
07/06/2023,04:04:32,44.580713,-123.274403,74.2,12
07/06/2023,04:05:03,44.580723,-123.274381,,9
07/06/2023,04:05:33,44.580721,-123.27438,75.4,12
07/06/2023,04:06:03,44.580691,-123.274391,,9
07/06/2023,04:06:32,44.580693,-123.27439,76.9,12
